id,path,canonical,transcript,speaker_id
NNM_Nu_6_S00045_20,audio_data/train/NNM_Nu_6_S00045_20.wav,cảm ơn bạn,cảm ơn bạn,S00045
GQM_Nam_6_S0006_10,audio_data/train/GQM_Nam_6_S0006_10.wav,con thú đó rất hiền,con thú đó rất hiền,S0006
HYT_Nu_6_S0005_84,audio_data/train/HYT_Nu_6_S0005_84.wav,nhờ thế nàng lướt trên biển rất nhẹ nhàng,nhờ thế nàng lước trên biển rất nhẹ nhàng,S0005
PTT_7_NU_S0041_36,audio_data/train/PTT_7_NU_S0041_36.wav,mỗi nàng viên tượng trưng cho mùa nào,mỗi nàng viên tượng trưng cho mùa nào,S0041
THA_Nu_6_S00042_102,audio_data/train/THA_Nu_6_S00042_102.wav,mi mà là sư tử à,mi mà là sư tử à,S00042
THA_Nu_6_S00042_227,audio_data/train/THA_Nu_6_S00042_227.wav,tớ đố bạn tiếng nào có vần a,tớ đố bạn tiếng nào có vần a,S00042
HYT_Nu_6_S0005_59,audio_data/train/HYT_Nu_6_S0005_59.wav,ra biển thú vị thật,ra biển thú vị thật,S0005
NTN_7_NU_S0042_59,audio_data/train/NTN_7_NU_S0042_59.wav,ấm trang vở thơm tho,ấm trang vở thơm tho,S0042
DNK_7_NU_S0048_190,audio_data/train/DNK_7_NU_S0048_190.wav,con chim bị cầm tù họng khô bỏng vì khát,con chim bị cầm tù họng khô bỏng vì khát,S0048
NNM_Nu_6_S00045_106,audio_data/train/NNM_Nu_6_S00045_106.wav,anh phải kêu ha ha,anh phải kêu ha ha,S00045
DNK_7_NU_S0048_220,audio_data/train/DNK_7_NU_S0048_220.wav,bê không tớ không bắt chim đâu tội nghiệp nó,bê không tớ không bắt chim đâu tội nghiệp nó,S0048
TPA_Nu_6_S0009_110,audio_data/train/TPA_Nu_6_S0009_110.wav,thế rồi lần thế rồi lần lượt các con đi lấy chồng,thế rồi lần thế dồi lần lượt các con đi lấy chồng,S0009
THA_Nu_6_S00042_7,audio_data/train/THA_Nu_6_S00042_7.wav,quạ la quà quà bé sợ gì,quạ la quà quà bé sợ gì,S00042
THA_7_NU_S0043_119,audio_data/train/THA_7_NU_S0043_119.wav,bê có vì thầy đã hướng suy nghĩ của học sinh và việc cứu cây hoa,bê có vì thầy đã hướng suy nghĩ của học sinh và việc cứu cây hoa,S0043
NTN_7_NU_S0042_1,audio_data/train/NTN_7_NU_S0042_1.wav,năm ngoái giờ ra chơi,năm ngoái giờ ra chơi,S0042
NHM_7_NU_S0006_6,audio_data/train/NHM_7_NU_S0006_6.wav,một hôm thần gió gặp một người tên là mạnh,một hôm thần gió gặp một người tên là mạnh,S0006
PC_7_NAM_S0004_47,audio_data/train/PC_7_NAM_S0004_47.wav,vậy nhà bạn có nuôi loài chim nào không nhà tớ chả nuôi con nào cả,vậy nhà bạn có nuôi loài chim nào không nhà tớ chả nuôi con nào cả,S0004
PC_7_NAM_S0004_108,audio_data/train/PC_7_NAM_S0004_108.wav,trông màu hồng đậm rất trông rất đẹp,trông màu hồng đậm dất trông dất đẹp,S0004
THA_Nu_6_S00042_142,audio_data/train/THA_Nu_6_S00042_142.wav,giờ tớ sẽ kể cho cậu câu chuyện,giờ tớ sẽ kể cho cậu câu chuyện,S00042
GQM_Nam_6_S0006_64,audio_data/train/GQM_Nam_6_S0006_64.wav,thế bạn bạn đã nhìn thấy cái gì ở biển chưa,thế bạn bạn đã nhìn thấy cái gì ở biển chưa,S0006
THA_7_NU_S0043_142,audio_data/train/THA_7_NU_S0043_142.wav,cho ý đúng,cho ý đúng,S0043
PC_7_NAM_S0004_106,audio_data/train/PC_7_NAM_S0004_106.wav,vì sao bạn lại thích loài hoa hồng,vì xao bạn lại thích loài hoa hồng,S0004
NMA_7_NU_S0002_39,audio_data/train/NMA_7_NU_S0002_39.wav,đường rừng loại loại cây gai,đường rừng loại loại cây gai,S0002
NDBA_7_NAM_S0010_111,audio_data/train/NDBA_7_NAM_S0010_111.wav,vậy liệu ngài có thể cho tôi chứng kiến phép thuật cao siêu của ngài được không,vậy liệu ngài có thể cho tôi chứng kiến phép thuật cao siêu của ngài được không,S0010
THA_Nu_6_S00042_170,audio_data/train/THA_Nu_6_S00042_170.wav,dê mẹ dặn là,dê mẹ dặn nà,S00042
HYT_Nu_6_S0005_120,audio_data/train/HYT_Nu_6_S0005_120.wav,ở biển lớn có một chú cá măng nhỏ,ở biển lớn có một chú cá măng nhỏ,S0005
HYT_Nu_6_S0005_20,audio_data/train/HYT_Nu_6_S0005_20.wav,đó là kẻ thù của nhà chuột,đó là kẻ thù của nhà chuột,S0005
TTD_7_NAM_S0001_57,audio_data/train/TTD_7_NAM_S0001_57.wav,rồi còn nhà cậu thì nuôi con vật gì,dồi còn nhà cậu thì nuôi con vật gì,S0001
NDBA_7_NAM_S0010_82,audio_data/train/NDBA_7_NAM_S0010_82.wav,mèo quay trở lại rừng và bắt thêm được hai con gà lôi tặng đức vua bước vào cung điện,mèo quay trở lại dừng và bắt thêm được hai con gà lôi tặng đức vua bước vào cung điện,S0010
TTD_7_NAM_S0001_143,audio_data/train/TTD_7_NAM_S0001_143.wav,đây rồi nước mương trong,đây rồi nước mương trong,S0001
NNM_Nu_6_S00045_69,audio_data/train/NNM_Nu_6_S00045_69.wav,từ đó ba anh em lợn sống vui vẻ và hòa bình,từ đó ba anh em lợn sống vui vẻ và hòa bình,S00045
GQM_Nam_6_S0006_11,audio_data/train/GQM_Nam_6_S0006_11.wav,nó chỉ muốn đùa con,nó chỉ muốn đùa con,S0006
PC_7_NAM_S0004_76,audio_data/train/PC_7_NAM_S0004_76.wav,vì họ rất hiền hay dạy cho tớ nhiều thứ,vì họ dất hiền hay dạy cho tớ nhiều thứ,S0004
VTA_Nam_6_S0002_3,audio_data/train/VTA_Nam_6_S0002_3.wav,thỏ trắng và quạ khoang,thỏ trắng và quạ khoang,S0002
GQM_Nam_6_S0006_82,audio_data/train/GQM_Nam_6_S0006_82.wav,nửa thân kia là cá,nửa thân kia là cá,S0006
GQM_Nam_6_S0006_24,audio_data/train/GQM_Nam_6_S0006_24.wav,mũ mũ nó đỏ mỏ nhọn mắt thô lố,mũ mũ nó đỏ mỏ nhọn mắt thô lố,S0006
DNK_7_NU_S0048_7,audio_data/train/DNK_7_NU_S0048_7.wav,cỏ mọc sinh xanh chân đê,cỏ mọc sinh xanh chân đê,S0048
NT_7_NAM_S0009_86,audio_data/train/NT_7_NAM_S0009_86.wav,yếu như,yếu như,S0009
THA_7_NU_S0043_84,audio_data/train/THA_7_NU_S0043_84.wav,mỗi lần có ai khen những chậu sen đá,mỗi lần có ai khen những chậu sen đá,S0043
NTM_Nam_6_S00010_42,audio_data/train/NTM_Nam_6_S00010_42.wav,nhà bạn nhỏ có những đồ vật gì,nhà bạn nhỏ có những đồ vật gì,S00010
HYT_Nu_6_S0005_15,audio_data/train/HYT_Nu_6_S0005_15.wav,chuột út hớn hở kể tiếp,chuột út hớn hở kể tiếp,S0005
TPA_Nu_6_S0009_68,audio_data/train/TPA_Nu_6_S0009_68.wav,chỉ bà mẹ ở nhà một mình,chỉ bà mẹ ở nhà một mình,S0009
LDMT_Nam_6_S00047_1,audio_data/train/LDMT_Nam_6_S00047_1.wav,sau đây tớ sẽ kể cho các bạn nghe câu chuyện nằm mơ,sau đây tớ sẽ kể cho các bạn nghe câu chuyện nằm mơ,S00047
DNK_7_NU_S0048_249,audio_data/train/DNK_7_NU_S0048_249.wav,chim sơn ca và bông cúc trắng nhé,chim sơn ca và bông cúc trắng nhé,S0048
TTD_7_NAM_S0001_41,audio_data/train/TTD_7_NAM_S0001_41.wav,bướm bay dập dờn,bướm bay dập dờn,S0001
GQM_Nam_6_S0006_53,audio_data/train/GQM_Nam_6_S0006_53.wav,trên mặt biển bọn bọn cá chuồn hăm hở lướt đi,trên mặt biển bọn bọn cá chuồn hăm hở lướt đi,S0006
NNM_Nu_6_S00045_1,audio_data/train/NNM_Nu_6_S00045_1.wav,sau đây tớ sẽ kể chuyện bé lê bé lê,sau đây tớ sẽ kể chuyện bé lê bé lê,S00045
VTA_Nam_6_S0002_8,audio_data/train/VTA_Nam_6_S0002_8.wav,hôm sau quạ đang ở đang đang đậu ở bờ rào thì bị chó vồ,hôm xau quạ đang ở đang đang đậu ở bờ rào thì bị chó vồ,S0002
HYT_Nu_6_S0005_45,audio_data/train/HYT_Nu_6_S0005_45.wav,tớ đố cậu đó là con gì,tớ đố cậu đó là con gì,S0005
LDMT_Nam_6_S00047_25,audio_data/train/LDMT_Nam_6_S00047_25.wav,mẹ nó thủ thỉ,mẹ nó thủ thỉ,S00047
NTN_7_NU_S0042_43,audio_data/train/NTN_7_NU_S0042_43.wav,tớ cũng vẫn còn nhớ hình ảnh của hiệu trưởng đánh trống trên sân khấu và được nghe cô hiệu trưởng phát biểu,tớ cũng vẫn còn nhớ hình ảnh của hiệu trưởng đánh chống trên sân khấu và được nghe cô hiệu trưởng phát biểu,S0042
THA_Nu_6_S00042_147,audio_data/train/THA_Nu_6_S00042_147.wav,chó sói từ xa nghe vậy,chó sói từ xa nghe vậy,S00042
GQM_Nam_6_S0006_1,audio_data/train/GQM_Nam_6_S0006_1.wav,sau đây tớ sẽ đọc bài chuột út,sau đây tớ sẽ đọc bài chuột út,S0006
THA_7_NU_S0043_70,audio_data/train/THA_7_NU_S0043_70.wav,và rất tự hào một thời gian sau cây sen đá của việt lớn lên sinh ra rất nhiều cây con,và rất tự hào một thời gian sau cây sen đá của việt lớn lên sinh ra rất nhiều cây con,S0043
NHM_7_NU_S0006_178,audio_data/train/NHM_7_NU_S0006_178.wav,buổi chiều mèo phát hiện nhà vua và công chúa đang đi dạo quanh vương quốc trên xe ngựa,buổi chiều mèo phát hiện nhà vua và công chúa đang đi dạo quanh vương quốc trên xe ngựa,S0006
NTN_7_NU_S0042_94,audio_data/train/NTN_7_NU_S0042_94.wav,những điểm mười cô cho,những điểm mười cô cho,S0042
NTM_Nam_6_S00010_46,audio_data/train/NTM_Nam_6_S00010_46.wav,nhà bạn nhỏ có đồ ăn thức uống gì,nhà bạn nhỏ có đồ ăn thức uống gì,S00010
DNK_7_NU_S0048_46,audio_data/train/DNK_7_NU_S0048_46.wav,em hiểu chim én rủ mùa xuân cùng về nghĩa là gì,em hiểu chim én rủ mùa xuân cùng về nghĩa là gì,S0048
NT_7_NAM_S0009_184,audio_data/train/NT_7_NAM_S0009_184.wav,chú ta có thể ngó được vào hai cửa sổ tầng hai của một ngôi nhà,chú ta có thể ngó được vào hai cửa sổ tầng hai của một ngôi nhà,S0009
NDBA_7_NAM_S0010_195,audio_data/train/NDBA_7_NAM_S0010_195.wav,muỗi rừng nhiều quạt bay,muỗi dừng nhiều quạt bay,S0010
DNK_7_NU_S0048_48,audio_data/train/DNK_7_NU_S0048_48.wav,a chim én báo hiệu mùa xuân về,a chim én báo hiệu mùa xuân về,S0048
MK_7_NAM_S0005_43,audio_data/train/MK_7_NAM_S0005_43.wav,ờ đồ vật,ờ đồ vật,S0005
TPA_Nu_6_S0009_17,audio_data/train/TPA_Nu_6_S0009_17.wav,vì thế gà trống cho là mình rất quan trọng,vì thế gà trống cho là mình rất quan trọng,S0009
NMA_7_NU_S0002_15,audio_data/train/NMA_7_NU_S0002_15.wav,như linh dương đà điểu ngựa vằn,như linh dương đà điểu ngựa vằn,S0002
TPA_Nu_6_S0009_203,audio_data/train/TPA_Nu_6_S0009_203.wav,công chúa tức giận ném một cái gối to ném thẳng vào nó,công chúa tức giận ném một cái gối to ném thẳng vào nó,S0009
DNK_7_NU_S0048_102,audio_data/train/DNK_7_NU_S0048_102.wav,mỗi đại mỗi lần đại bàng vỗ cánh,mỗi đại mỗi lần đại bàng vỗ cánh,S0048
NMA_7_NU_S0002_250,audio_data/train/NMA_7_NU_S0002_250.wav,quốc toản tạ ơn vua chân bước lên lên bờ mà lòng ấm ức,quốc toản tạ ơn vua chân bước lên lên bờ mà lòng ấm ức,S0002
PC_7_NAM_S0004_129,audio_data/train/PC_7_NAM_S0004_129.wav,các những loại vật nuôi thì bạn thích nhất là loài động vật nuôi nào,các những loại vật nuôi thì bạn thích nhất là loài động vật nuôi nào,S0004
THA_7_NU_S0043_40,audio_data/train/THA_7_NU_S0043_40.wav,tập luyện một cách kiên nhẫn và bền bỉ,tập luyện một cách kiên nhẫn và bền bỉ,S0043
GQM_Nam_6_S0006_100,audio_data/train/GQM_Nam_6_S0006_100.wav,từ đó chúng ta sẽ có ý một nghe hát quên cả mệt cả buồn,từ đó chúng ta sẽ có ý một nghe hát quên cả mệt cả buồn,S0006
TTD_7_NAM_S0001_71,audio_data/train/TTD_7_NAM_S0001_71.wav,bồ câu bố mẹ thay nhau ấp trứng,bồ câu bố mẹ thay nhau ấp trứng,S0001
THA_7_NU_S0043_26,audio_data/train/THA_7_NU_S0043_26.wav,được thôi tớ đọc nhé,được thôi tớ đọc nhé,S0043
NDBA_7_NAM_S0010_128,audio_data/train/NDBA_7_NAM_S0010_128.wav,cứ cho một đội tình nhân thân thiết,cứ cho một đội tình nhân thân thiết,S0010
PTT_7_NU_S0041_60,audio_data/train/PTT_7_NU_S0041_60.wav,xuân làm cho cây lá tươi tốt,xuân làm cho cây lá tươi tốt,S0041
DNK_7_NU_S0048_206,audio_data/train/DNK_7_NU_S0048_206.wav,đó là nhân vật chim sơn ca hai cậu bé và bông cúc trắng,đó là nhân vật chim sơn ca hai cậu bé và bông cúc trắng,S0048
TTD_7_NAM_S0001_36,audio_data/train/TTD_7_NAM_S0001_36.wav,con mẹ đẹp sao,con mẹ đẹp xao,S0001
TPA_Nu_6_S0009_78,audio_data/train/TPA_Nu_6_S0009_78.wav,ôi thật thế hả sóc,ôi thật thế hả xóc,S0009
THA_Nu_6_S00042_64,audio_data/train/THA_Nu_6_S00042_64.wav,tô mì ti vi tạ tổ,tô mì ti vi tạ tổ,S00042
TPA_Nu_6_S0009_122,audio_data/train/TPA_Nu_6_S0009_122.wav,chị thương mẹ chị quá,chị thương mẹ chị quá,S0009
NNM_Nu_6_S00045_21,audio_data/train/NNM_Nu_6_S00045_21.wav,tớ đố bạn nêu ý nào đúng,tớ đố bạn nêu ý nào đúng,S00045
NMA_7_NU_S0002_203,audio_data/train/NMA_7_NU_S0002_203.wav,ở quê ngày ngắn tí teo,ở quê ngày ngắn tí teo,S0002
NNM_Nu_6_S00045_45,audio_data/train/NNM_Nu_6_S00045_45.wav,lợn còn lợn út xây một ngôi nhà bằng gạch rất vững chắc,lợn còn lợn út xây một ngôi nhà bằng gạch rất vững chắc,S00045
MK_7_NU_S0007_56,audio_data/train/MK_7_NU_S0007_56.wav,thu con đường em đi học hằng ngày bỗng đẹp hẳn,thu con đường em đi học hằng ngày bỗng đẹp hẳn,S0007
PC_7_NAM_S0004_55,audio_data/train/PC_7_NAM_S0004_55.wav,vậy bạn đã làm gì để bảo vệ những loài động vật ở trong rừng,vậy bạn đã làm gì để bảo vệ những loài động vật ở trong dừng,S0004
MK_7_NAM_S0005_307,audio_data/train/MK_7_NAM_S0005_307.wav,ơi tổ quốc,ơi tổ quốc,S0005
LDMT_Nam_6_S00047_48,audio_data/train/LDMT_Nam_6_S00047_48.wav,thì nghe om sòm,thì nghe om sòm,S00047
NMA_7_NU_S0002_101,audio_data/train/NMA_7_NU_S0002_101.wav,mèo hổ báo sư tử chuột túi gấu túi,mèo hổ báo xư tử chuột túi gấu túi,S0002
LDMT_Nam_6_S00047_40,audio_data/train/LDMT_Nam_6_S00047_40.wav,lớp cũ học ở khóm tre ngà,lớp cũ học ở khóm tre ngà,S00047
LDMT_Nam_6_S00047_201,audio_data/train/LDMT_Nam_6_S00047_201.wav,đúng rồi bạn giỏi quá,đúng rồi bạn giỏi quá,S00047
THA_7_NU_S0043_36,audio_data/train/THA_7_NU_S0043_36.wav,dọn cho kí một chỗ ngồi riêng ở góc lớp trải chiếu cho kí ngồi tập viết,dọn cho kí một chỗ ngồi riêng ở góc lớp trải chiếu cho kí ngồi tập viết,S0043
THA_Nu_6_S00042_92,audio_data/train/THA_Nu_6_S00042_92.wav,đố bạn tìm tiếng nào có âm trờ,đố bạn tìm tiếng nào có âm chờ,S00042
PC_7_NAM_S0004_2,audio_data/train/PC_7_NAM_S0004_2.wav,suốt ngày đón khách,xuốt ngày đón khách,S0004
DNK_7_NU_S0048_300,audio_data/train/DNK_7_NU_S0048_300.wav,bông hoa đang nở rất đẹp,bông hoa đang nở rất đẹp,S0048
TTT_Nu_6_S00049_82,audio_data/train/TTT_Nu_6_S00049_82.wav,nên sói đã hết đời gian ác,nên sói đã hết đời gian ác,S00049
NMA_7_NU_S0002_256,audio_data/train/NMA_7_NU_S0002_256.wav,giặc nguyên cho sứ thần sang giả vờ mượn đường để xâm chiếm nước ta,giặc nguyên cho xứ thần xang giả vờ mượn đường để xâm chiếm nước ta,S0002
LDMT_Nam_6_S00047_28,audio_data/train/LDMT_Nam_6_S00047_28.wav,nghe mẹ khỉ tìm gặp thỏ và nhím,nghe mẹ khỉ tìm gặp thỏ và nhím,S00047
THA_Nu_6_S00042_46,audio_data/train/THA_Nu_6_S00042_46.wav,sẻ giật mình sẻ bay đi,sẻ giật mình sẻ bay đi,S00042
THA_7_NU_S0043_88,audio_data/train/THA_7_NU_S0043_88.wav,được thôi,được thôi,S0043
TPA_Nu_6_S0009_29,audio_data/train/TPA_Nu_6_S0009_29.wav,ý đúng là ý a gà trống cho là mình rất quan trọng và ý xê gà trống sai khiến dạy dỗ tất cả,ý đúng là ý a gà trống cho là mình rất quan trọng và ý xê gà trống sai khiến dạy dỗ tất cả,S0009
THA_Nu_6_S00042_88,audio_data/train/THA_Nu_6_S00042_88.wav,chị trà dỗ chị trà đã dỗ bé nhè thì cô chê đó,chị trà dỗ chị trà đã dỗ bé nhè thì cô chê đó,S00042
NMA_7_NU_S0002_34,audio_data/train/NMA_7_NU_S0002_34.wav,vì ở rừng vắng vẻ,vì ở rừng vắng vẻ,S0002
NT_7_NAM_S0009_50,audio_data/train/NT_7_NAM_S0009_50.wav,cáo nhiều mưu kế ngồi trong luận bàn,cáo nhiều mưu kế ngồi trong luận bàn,S0009
DNK_7_NU_S0048_37,audio_data/train/DNK_7_NU_S0048_37.wav,hoa khoe sắp nơi nơi,hoa khoe sắp nơi nơi,S0048
NNM_Nu_6_S00045_105,audio_data/train/NNM_Nu_6_S00045_105.wav,anh nó nói bèn bảo cá sấu anh kêu hu hu thì chẳng có gì đáng sợ,anh nó nói bèn bảo cá sấu anh kêu hu hu thì chẳng có gì đáng sợ,S00045
NMA_7_NU_S0002_27,audio_data/train/NMA_7_NU_S0002_27.wav,nên da voi rất dày,lên da voi rất dày,S0002
TTD_7_NAM_S0001_61,audio_data/train/TTD_7_NAM_S0001_61.wav,còn bây giờ chúng mình cùng đọc bài bồ câu tung cánh nhé,còn bây giờ chúng mình cùng đọc bài bồ câu tung cánh nhé,S0001
TPA_Nu_6_S0009_24,audio_data/train/TPA_Nu_6_S0009_24.wav,sau khi chúng mình đọc xong bài thì bạn hãy cho tớ biết những ý nào đúng đăng nhé,xau khi chúng mình đọc xong bài thì bạn hãy cho tớ biết những ý nào đúng đăng nhé,S0009
TTD_7_NAM_S0001_124,audio_data/train/TTD_7_NAM_S0001_124.wav,tớ có anh chị ừ,tớ có anh chị ừ,S0001
THA_Nu_6_S00042_144,audio_data/train/THA_Nu_6_S00042_144.wav,lúc mẹ dê đi kiếm thức ăn,lúc mẹ dê đi kiếm thức ăn,S00042
HYT_Nu_6_S0005_74,audio_data/train/HYT_Nu_6_S0005_74.wav,nàng tiên có cá có tất cả các thứ mà nàng muốn,nàng tiên có cá có tất cả các thứ mẹ nàng muốn,S0005
NMA_7_NU_S0002_147,audio_data/train/NMA_7_NU_S0002_147.wav,chịu,chịu,S0002
THA_7_NU_S0043_140,audio_data/train/THA_7_NU_S0043_140.wav,cậu cho tớ biết,cậu cho tớ biết,S0043
PTT_7_NU_S0041_152,audio_data/train/PTT_7_NU_S0041_152.wav,thì thế thì sao cậu thích mùa hè,thì thế thì sao cậu thích mùa hè,S0041
TTD_7_NAM_S0001_111,audio_data/train/TTD_7_NAM_S0001_111.wav,nó rất dễ thương và đáng yêu,ló rất dễ thương và đáng yêu,S0001
DNK_7_NU_S0048_132,audio_data/train/DNK_7_NU_S0048_132.wav,đó là chim sâu,đó là chim sâu,S0048
THA_Nu_6_S00042_163,audio_data/train/THA_Nu_6_S00042_163.wav,anh thật là độc ác,anh thật là độc ác,S00042
MK_7_NU_S0007_38,audio_data/train/MK_7_NU_S0007_38.wav,con tằm ăn dâu,con tằm ăn dâu,S0007
TTT_Nu_6_S00049_52,audio_data/train/TTT_Nu_6_S00049_52.wav,có ba anh em lợn,có ba anh em lợn,S00049
NTM_Nam_6_S00010_28,audio_data/train/NTM_Nam_6_S00010_28.wav,có đệp bánh chưng,có đệp bánh chưng,S00010
PTT_7_NU_S0041_22,audio_data/train/PTT_7_NU_S0041_22.wav,xuân làm cho cây lá tươi tốt,xuân làm cho cây lá tươi tốt,S0041
HYT_Nu_6_S0005_123,audio_data/train/HYT_Nu_6_S0005_123.wav,cá măng lo lắng lắm,cá măng lo lắng lắm,S0005
NHM_7_NU_S0006_58,audio_data/train/NHM_7_NU_S0006_58.wav,mùa này người làng tôi gọi là mùa nước nổi không ai gọi là mùa nước lũ vì nước lên hiền hoà không dữ dội như những nơi khác,mùa lày người làng tôi gọi là mùa lước lổi không ai gọi là mùa lước lũ vì lước lên hiền hoà không dữ dội như những nơi khác,S0006
NMA_7_NU_S0002_131,audio_data/train/NMA_7_NU_S0002_131.wav,chín cong đuôi gà,chín cong đuôi gà,S0002
THA_7_NU_S0043_127,audio_data/train/THA_7_NU_S0043_127.wav,rủ mùa xuân cùng về,rủ mùa xuân cùng về,S0043
TPA_Nu_6_S0009_39,audio_data/train/TPA_Nu_6_S0009_39.wav,gà trống sợ hết hồn chạy mất,gà trống sợ hết hồn chạy mất,S0009
NMA_7_NU_S0002_64,audio_data/train/NMA_7_NU_S0002_64.wav,hoa mai giận dát vàng,hoa mai giận dát vàng,S0002
NMA_7_NU_S0002_172,audio_data/train/NMA_7_NU_S0002_172.wav,về về quê,về về quê,S0002
NDBA_7_NAM_S0010_48,audio_data/train/NDBA_7_NAM_S0010_48.wav,nó có một mắt tròn như hòn bi,nó có một mắt tròn như hòn bi,S0010
NMA_7_NU_S0002_36,audio_data/train/NMA_7_NU_S0002_36.wav,có đuôi làm đồ chơi,có đuôi làm đồ chơi,S0002
NMA_7_NU_S0002_97,audio_data/train/NMA_7_NU_S0002_97.wav,thiên nga mẹ cõng con trên lưng bơi đi đây đi đó,thiên nga mẹ cõng con trên lưng bơi đi đây đi đó,S0002
NNM_Nu_6_S00045_55,audio_data/train/NNM_Nu_6_S00045_55.wav,khiến vách nhà bung ra,khiến vách nhà bung ra,S00045
NNM_Nu_6_S00045_18,audio_data/train/NNM_Nu_6_S00045_18.wav,cá mập ở ti vi mà,cá mập ở ti vi mà,S00045
NHM_7_NU_S0006_83,audio_data/train/NHM_7_NU_S0006_83.wav,nước trong ao hồ,nước trong ao hồ,S0006
NHM_7_NU_S0006_16,audio_data/train/NHM_7_NU_S0006_16.wav,thần gió giận dữ lồng lộn suốt đêm nhưng không thể xô đổ ngôi nhà,thần gió giận dữ lồng lộn xuốt đêm nhưng không thể xô đổ ngôi nhà,S0006
THA_7_NU_S0043_4,audio_data/train/THA_7_NU_S0043_4.wav,thầy mỉm cười,thầy mỉm cười,S0043
NDBA_7_NAM_S0010_105,audio_data/train/NDBA_7_NAM_S0010_105.wav,đây là ruộng của ai,đây là duộng của ai,S0010
THA_Nu_6_S00042_42,audio_data/train/THA_Nu_6_S00042_42.wav,kiến đã cứu bồ câu như thế nào,kiến đã cứu bồ câu như thế nào,S00042
MK_7_NU_S0007_63,audio_data/train/MK_7_NU_S0007_63.wav,tớ đọc bài này,tớ đọc bài này,S0007
TTT_Nu_6_S00049_10,audio_data/train/TTT_Nu_6_S00049_10.wav,má ấm quá,má ấm quá,S00049
NNM_Nu_6_S00045_89,audio_data/train/NNM_Nu_6_S00045_89.wav,sau đây mình sẽ kể cho bạn nghe bài chú thỏ thông minh,sau đây mình sẽ kể cho bạn nghe bài chú thỏ thông minh,S00045
DNK_7_NU_S0048_79,audio_data/train/DNK_7_NU_S0048_79.wav,những con chim cơ cơ búc mình đỏ chót và nhỏ như quả ớt,những con chim cơ cơ búc mình đỏ chót và nhỏ như quả ớt,S0048
NMA_7_NU_S0002_138,audio_data/train/NMA_7_NU_S0002_138.wav,ồ đây giống quá,ồ đây giống quá,S0002
TPA_Nu_6_S0009_41,audio_data/train/TPA_Nu_6_S0009_41.wav,để tớ đọc lại nhé,để tớ đọc lại nhé,S0009
TPA_Nu_6_S0009_96,audio_data/train/TPA_Nu_6_S0009_96.wav,chị ba ơi chị mẹ mẹ chị đang ốm đấy,chị ba ơi chị mẹ mẹ chị đang ốm đấy,S0009
NTM_Nam_6_S00010_52,audio_data/train/NTM_Nam_6_S00010_52.wav,cái cái liềm cắt lá,cái cái liềm cắt lá,S00010
NT_7_NAM_S0009_1,audio_data/train/NT_7_NAM_S0009_1.wav,ngày xưa loài người chưa biết làm nhà phải ở hang núi,ngày xưa loài người chưa biết làm nhà phải ở hang lúi,S0009
NHM_7_NU_S0006_179,audio_data/train/NHM_7_NU_S0006_179.wav,thấy vậy mèo kéo cậu chủ ra hồ nói,thấy vậy mèo kéo cậu chủ ra hồ lói,S0006
HYT_Nu_6_S0005_13,audio_data/train/HYT_Nu_6_S0005_13.wav,tớ đọc bài chuột út hai nhé,tớ đọc bài chuột út hai nhé,S0005
NMA_7_NU_S0002_219,audio_data/train/NMA_7_NU_S0002_219.wav,ta sẽ đưa năm mươi con xuống biển nàng đưa năm mươi con lên núi chia nhau giữa,ta sẽ đưa lăm mươi con xuống biển làng đưa năm mươi con lên núi chia nhau giữa,S0002
NNM_Nu_6_S00045_96,audio_data/train/NNM_Nu_6_S00045_96.wav,giả vờ nằm im và giả vờ ngủ,giả vờ nằm im và giả vờ ngủ,S00045
NDBA_7_NAM_S0010_102,audio_data/train/NDBA_7_NAM_S0010_102.wav,nếu hỏi đồng lúa của ai thì cứ nói là của bá tước nhé,nếu hỏi đồng lúa của ai thì cứ nói là của bá tước nhé,S0010
TTD_7_NAM_S0001_53,audio_data/train/TTD_7_NAM_S0001_53.wav,còn nhà cậu thì bố mẹ cậu yêu thương cậu như nào,còn nhà cậu thì bố mẹ cậu yêu thương cậu như nào,S0001
PC_7_NAM_S0004_258,audio_data/train/PC_7_NAM_S0004_258.wav,tớ rất vui khi làm những điều đó,tớ dất vui khi làm những điều đó,S0004
NT_7_NAM_S0009_22,audio_data/train/NT_7_NAM_S0009_22.wav,ngạo nghễ coi thường tất cả,ngạo nghễ coi thường tất cả,S0009
HYT_Nu_6_S0005_21,audio_data/train/HYT_Nu_6_S0005_21.wav,con mà đến gần nó sẽ ăn thịt con đó,con mà đến gần nó sẽ ăn thịt con đó,S0005
NTM_Nam_6_S00010_12,audio_data/train/NTM_Nam_6_S00010_12.wav,thằng cu thằng cu vỗ chài,thằng cu thằng cu vỗ chài,S00010
TTD_7_NAM_S0001_144,audio_data/train/TTD_7_NAM_S0001_144.wav,có ánh mặt trời hồng,có ánh mặt trời hồng,S0001
NHM_7_NU_S0006_124,audio_data/train/NHM_7_NU_S0006_124.wav,thấy vợ chồng chàng bận rộn làm hai thứ bánh quý bèn rủ nhau sang làm giúp họ,thấy vợ chồng chàng bận rộn làm hai thứ bánh quý bèn rủ nhau xang làm giúp họ,S0006
DNK_7_NU_S0048_70,audio_data/train/DNK_7_NU_S0048_70.wav,đang chao lượn,đang chao lượn,S0048
